volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uc1.b3123711,1815,1815,1815,1815,,,72258,0.639183291301,1,1,99,"Johnstone, C. I.",Clan-Albin,fic
loc.ark+=13960=t4rj4px80,1806,1806,1806,1806,,,16485,0.444734169877,0,1,99,anonymous21,The Quid mirror. The first part,bio
nyp.33433081650255,1806,1806,1806,1806,,,113652,0.375693850864,0,1,99,"MacDonald, Roger.",The British martial register,bio
hvd.hw3fub,1795,1795,1795,1795,,,116488,0.468326721252,0,1,98,"Roland,","An appeal to impartial posterity, by citizeness Roland",bio
uiuo.ark+=13960=t1pg2683c,1803,1803,1803,1803,,,44601,0.489865089429,1,1,99,"Lyttleton, M.","Peregrine, or, The fool of fortune",fic
mdp.39015064001236,1808,1808,1808,1808,,,48371,0.61601640859,1,1,99,anonymous37,Sketches of character,fic
mdp.39015013006351,1805,1805,1805,1805,,,159892,0.382040133258,0,1,99,"Greswell, William Parr,","Memoirs of Angelus Politianus, Joannes Picus of Mirandula, Actius Sincerus Sannazarius, Petrus Bembus, Hieronymus Fracastorius, Marcus Antonius Flaminius, and the Amalthei",bio
uc1.b287480,1809,1809,1809,1809,,,17342,0.61422429536,1,1,99,"Moore, Thomas George.",The bachelor,fic
mdp.39015020051689,1797,1797,1797,1797,,,76979,0.604379980919,1,1,99,"West,",A gossip's story,fic
Anon95LJbio,1795,1795,1770,1795,,,27748,0.546579929675,0,1,99,anonymous66,THE LIFE OF JOHN METCALF COMMONLY CALLED Blind Jack of Knaresborough. WITH Many Entertaining ANECDOTES of his EXPLOITS in Hunting Card-Playing &c. Some PARTICULARS relative to the Expedition against the REBELS in 1745 IN WHICH HE BORE A PERSONAL SHARE; AND ALSO A Succinct Account of his various CONTRACTS for Making ROADS Erecting BRIDGES AND OTHER UNDERTAKINGS IN Yorkshire Lancashire Derbyshire and Cheshire; Which for a Series of Years have brought him into PUBLIC NOTICE as a most EXTRAORDINARY CHARACTER.,bio
uiuo.ark+=13960=t7cr6hq4j,1800,1800,1800,1800,,,63312,0.591793261972,1,1,99,"Hamilton, Elizabeth,",Memoirs of modern philosophers,fic
mdp.39015031962718,1799,1799,1799,1799,,,300901,0.396202842709,0,1,98,"Barruel,",Memoirs,bio
nyp.33433082537238,1799,1799,1799,1799,,,717075,0.298769072317,0,1,98,"Aikin, John,",General biography;,bio
nyp.33433082337233,1815,1815,1815,1815,,,43092,0.375710314592,0,1,99,"Barrington, Shute,","The political life of William Wildman, viscount Barrington",bio
njp.32101068142080,1800,1800,1800,1800,,,48054,0.627057951992,1,1,99,"Linley, W.",Forbidden apartments,fic
hvd.hx2pgr,1817,1817,1817,1817,,,14295,0.509776390983,0,1,99,"Grosvenor, Thomas Peabody,","A sketch of the life, last sickness, and death of Mrs. Mary Jane Grosvenor",bio
hvd.hn4rcs,1810,1810,1810,1810,,,116955,0.573069548955,1,1,99,"Cervantes Saavedra, Miguel de,","The life and exploits of the ingenious gentleman, Don Quixote de la Mancha",fic
nnc1.0037990985,1799,1799,1799,1799,,,59595,0.628837326645,1,1,98,"Sterne, Laurence,",The beauties of Sterne;,fic
njp.32101032329086,1806,1806,1806,1806,,,49318,0.63231944716,1,1,98,"Lewis, M. G.",Feudal tyrants;,fic
mdp.39015025918890,1797,1797,1797,1797,,,41671,0.413252518662,0,1,99,"Hentzner, Paul,","Paul Hentzner's travels in England, during the reign of Queen Elizabeth",bio
uc2.ark+=13960=t6qz25r28,1816,1816,1816,1816,,,78061,0.588005284978,1,1,99,"Espinel, Vicente,",The history of the life of the Squire Marcos de Obregon,fic
njp.32101037020995,1799,1799,1799,1799,,,76500,0.628794727127,1,1,99,"Gunning,",The gipsy countess,fic
nnc1.1002277646,1816,1816,1816,1816,,,60317,0.400402818016,1,1,99,anonymous55,"Gulzara, princess of Persia; or, The virgin queen",fic
nyp.33433081620100,1809,1809,1809,1809,,,104722,0.444388135052,0,1,99,"Pliny,",The letters of Pliny the Consul,bio
umn.31951d00753861h,1806,1806,1806,1806,,,26706,0.617229339723,1,1,99,"Collier, Jane,",An essay on the art of ingeniously tormenting;,fic
ucm.5321944373,1804,1804,1804,1804,,,174766,0.570045635758,1,1,99,"Fénelon, François de Salignac de La Mothe-,","The adventures of Telemachus, the son of Ulysses",fic
nyp.33433074948567,1799,1799,1799,1799,,,21768,0.592881970843,1,1,99,anonymous12,"Frederic Latimer; or, The history of a young man of fashion",fic
nnc1.0022686053,1800,1800,1800,1800,,,120016,0.484921126,0,1,99,"Chesterfield, Philip Dormer Stanhope,",Letters,bio
nnc1.0114299348,1819,1819,1819,1819,,,122562,0.379611477987,0,1,99,"Lathy, Thomas Pike,",Memoirs of the court of Louis XIV;,bio
mdp.39015063691003,1817,1817,1817,1817,,,36769,0.62306120626,1,1,99,"Genlis, Stéphanie Félicité,",Placide,fic
hvd.hw2f4u,1808,1808,1808,1808,,,108279,0.637719501167,1,1,99,"Goldsmith, Oliver,",The vicar of Wakefield,fic
uiuo.ark+=13960=t76t1998v,1816,1816,1816,1816,,,60194,0.598611530917,1,1,98,"Scott, Walter,",Tales of my landlord,fic
uiuo.ark+=13960=t8gf19s26,1816,1816,1816,1816,,,71481,0.738166507115,1,1,99,"Lamb, Caroline,",Glenarvon,fic
wu.89094713773,1809,1809,1809,1809,,,103677,0.393236762873,0,1,99,"Zouch, Thomas,",Memoirs of the life and writings of Sir Philip Sidney,bio
uiuo.ark+=13960=t9v12pv2k,1818,1818,1818,1818,,,46856,0.778500552738,1,1,99,"Stanhope, Louisa Sidney.","The bandit's bride, or, The maid of Saxony. A romance",fic
uiuo.ark+=13960=t4cn7c75m,1815,1815,1815,1815,,,35011,0.568578967623,1,1,99,"Algernon,","The royal wanderer, or, The exile of England",fic
njp.32101071963480,1790,1790,1790,1790,,,101333,0.507104775884,1,1,98,"Rousseau, Jean-Jacques,","The confessions of J.J. Rousseau, citizen of Geneva",fic
njp.32101067173029,1819,1819,1819,1819,,,124189,0.588134343282,1,1,98,"Scott, Walter,",Novels and tales of the author of Waverley,fic
uc2.ark+=13960=t9571c728,1816,1816,1816,1816,,,68331,0.601932088551,1,1,99,"Ryley, S. W.",The itinerant;,fic
yale.39002008728843,1816,1816,1816,1816,,,174485,0.371530536615,0,1,99,"Wrangham, Francis,",The British Plutarch,bio
mdp.39015063950250,1806,1806,1806,1806,,,91450,0.691456537403,1,1,98,"Radcliffe, Ann Ward,",The mysteries of Udolpho,fic
nyp.33433074909973,1795,1795,1795,1795,,,75392,0.599111735119,1,1,98,"Cumberland, Richard,",Henry;,fic
nnc1.cu56528370,1799,1799,1799,1799,,,15426,0.323931194883,0,1,99,anonymous14,Eastern anecdotes of exemplary characters,bio
uc1.b286471,1812,1812,1812,1812,,,35286,0.64055955775,1,1,99,anonymous46,"Alexis, the tyrant of the East;",fic
nnc1.50180658,1816,1816,1816,1816,,,109766,0.40925324964,0,1,99,"Vaughan, Edward Thomas.",Some account of the Reverend Thomas Robinson,bio
nyp.33433082417159,1807,1807,1807,1807,,,88735,0.378351729915,0,1,99,anonymous35,The historic gallery of portraits and paintings;,bio
uc2.ark+=13960=t41r6rc41,1816,1816,1816,1816,,,111106,0.408421887404,0,1,99,"Poplicola, Demodocus,","John Bull's Bible; or, Memoirs of the stewardship and stewards of John Bull's manor of Great Albion",bio
mdp.39015021305159,1799,1799,1799,1799,,,94046,0.695767050771,1,1,98,"Radcliffe, Ann Ward,",The mysteries of Udolpho,fic
njp.32101036889523,1795,1795,1795,1795,,,57531,0.587402893525,1,1,99,"Smith, Charlotte,",The banished man,fic
nyp.33433074955232,1795,1795,1795,1795,,,42634,0.48651736985,1,1,99,"Pye, Henry James,",The democrat;,fic
nyp.33433075821888,1797,1797,1797,1797,,,93457,0.582283494178,1,1,97,"Le Sage, Alain René,",The adventures of Gil Blas of Santillane,fic
nyp.33433075821896,1797,1797,1797,1797,,,76521,0.598660568168,1,1,97,"Le Sage, Alain René,",The adventures of Gil Blas of Santillane,fic
njp.32101019096229,1801,1801,1801,1801,,,66973,0.350160928902,0,1,99,"Stewart, Dugald,",Account of the life and writings of William Robertson,bio
njp.32101071963472,1790,1790,1790,1790,,,90618,0.493163345584,1,1,98,"Rousseau, Jean-Jacques,","The confessions of J.J. Rousseau, citizen of Geneva",fic
loc.ark+=13960=t33201g8s,1816,1816,1816,1816,,,60845,0.28028635154,0,1,99,anonymous57,An answer to certain parts of a work published by Mathew Carey,bio
SmitCCN2fic,1791,1791,1749,1791,,,50892,0.6889120525,1,1,99,"Smith, Charlotte Turner,",CELESTINA. A NOVEL. IN FOUR VOLUMES.,fic
nyp.33433074911821,1793,1793,1793,1793,,,47254,0.620913339014,1,1,99,"Pilkington,",Rosina,fic
dul1.ark+=13960=t6c25nm87,1806,1806,1806,1806,,,40447,0.648585377852,1,1,99,"Selden, Catharine.","The English nun, or, The sorrows of Edward and Louisa",fic
