volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uc1.b61032,1876,1876,1876,1876,,,368799,0.0255481016732,0,1,149,"Sherman, William T.",Memoirs of General William T. Sherman,bio
nc01.ark+=13960=t1fj2vj0w,1868,1868,1868,1868,,,197095,0.969080373081,1,1,149,"Beecher, Henry Ward,",Norwood;,fic
uc1.b50005,1869,1869,1869,1869,,,198947,0.0943693620608,0,1,149,"Browne, Junius Henri,","The great metropolis, a mirror of New York",bio
loc.ark+=13960=t51g0tf02,1865,1865,1865,1865,,,5902,0.0185418476984,0,1,149,"Garrison, Joseph Fithian. [from old catalog]",The teachings of the crisis,bio
mdp.39015027329765,1867,1867,1867,1867,,,338217,0.0204163812953,0,1,149,"Wellington, Arthur Wellesley,","Despatches, correspondence, and memoranda of Field Marshall Arthur, duke of Wellington, K.G",bio
nyp.33433081938411,1865,1865,1865,1865,,,66634,0.943940963518,1,1,149,"Savage, William T.,",Miramichi,fic
mdp.39015000587900,1875,1875,1875,1875,,,250502,0.0287021473978,0,1,149,"Banvard, John,",The private life of a king,bio
njp.32101074878552,1867,1867,1867,1867,,,195546,0.787516609027,1,1,147,"Scott, Walter,",Rob Roy,fic
nyp.33433082361506,1866,1866,1866,1866,,,143488,0.00531734346511,0,1,149,"Marsh, John,",Temperance recollections,bio
nyp.33433082359757,1869,1869,1869,1869,,,8011,0.363883735882,0,1,149,anonymous192,In memoriam; Mary Elizabeth Perry,bio
mdp.39015060468074,1877,1877,1877,1877,,,67353,0.0682766200673,0,1,149,"Cornwall, Barry,",An autobiographical fragment and biographical notes,bio
mdp.39015011690909,1872,1872,1872,1872,,,210640,0.0321759059018,0,1,149,"Elgin, James Bruce,","Letters and journals of James, eighth earl of Elgin",bio
uc1.b3549034,1867,1867,1867,1867,,,210559,0.990647994134,1,1,149,"Edwards, Annie,",Archie Lovell,fic
pst.000006088545,1879,1879,1879,1879,,,10906,0.999236066772,1,1,149,"Jackson, Helen Hunt,",Letters from a cat,fic
uc1.b84470,1872,1872,1872,1872,,,140908,0.0170591854354,0,1,149,"Jackson, George,","The diaries and letters of Sir George Jackson, K. C. H., from the peace of Amiens to the battle of Talavera",bio
uc2.ark+=13960=t02z13v0w,1877,1877,1877,1877,,,51975,0.999107446571,1,1,149,"Carew, Rachel.",Tangled,fic
loc.ark+=13960=t0jt0js0z,1867,1867,1867,1867,,,385151,0.508276078297,0,1,149,"Moore, Thomas,",The poetical works of Thomas Moore,bio
nyp.33433075647556,1872,1872,1872,1872,,,82973,0.0263767480357,0,1,149,"Planché, J. R.","The recollections and reflections of J.R. Planché, (Somerset herald)",bio
wu.89098020506,1874,1874,1874,1874,,,123590,0.953128618614,1,1,149,"Diaz, Abby Morton,",Lucy Maria,fic
njp.32101068179041,1874,1874,1874,1874,,,57393,0.950841097909,1,1,149,"Harwood, John Berwick.",Lady Livingston's legacy,fic
njp.32101068601010,1862,1862,1862,1862,,,76120,0.941375728998,1,1,149,"Martineau, Harriet,",Homes abroad,fic
uc2.ark+=13960=t4cn70x6h,1865,1865,1865,1865,,,71541,0.987549521237,1,1,149,"MacDonald, George,",Alec Forbes of Howglen,fic
nnc1.0040558800,1863,1863,1863,1863,,,161703,0.0639635987721,0,1,149,"Prescott, William Hickling,",History of the conquest of Mexico,bio
loc.ark+=13960=t4sj1w827,1863,1863,1863,1863,,,24887,0.163601467702,0,1,149,"Alexander, Charles Wesley,",The volunteers' roll of honor,bio
mdp.39015078559484,1870,1870,1870,1870,,,99552,0.0388784332676,1,1,149,"Defoe, Daniel,",Aventures de Robinson Crusoe,fic
njp.32101068141231,1871,1871,1871,1871,,,26884,0.943886265647,1,1,149,"St. Remy, Dirck.",Stories of the Hudson,fic
uc1.b303921,1878,1878,1878,1878,,,112938,0.990477323763,1,1,149,"Heyse, Paul,",In paradise;,fic
uiuo.ark+=13960=t4hm5hr2p,1872,1872,1872,1872,,,44252,0.88463507336,1,1,149,"Chatterton, Georgiana,",The lost bride,fic
yale.39002001991042,1877,1877,1877,1877,,,262299,0.00416387246259,0,1,149,"Webster, Daniel,",The works of Daniel Webster,bio
mdp.49015002584929,1865,1865,1865,1865,,,391169,0.674067583075,1,1,149,"Wilson, John,",The recreations of Christopher North,fic
loc.ark+=13960=t5m910n2q,1873,1873,1873,1873,,,135503,0.951253784034,1,1,148,"Irving, Washington,",Tales of a traveller,fic
wu.89066175100,1872,1872,1872,1872,,,14317,0.00443019645725,0,1,149,"Jenness, John Scribner,",Memorial of Hon. Richard Jenness,bio
yale.39002068984732,1868,1868,1868,1868,,,555786,0.011674451543,0,1,149,"Kitto, John,",Illustrated history of the Holy Bible,bio
nyp.33433075770275,1870,1870,1870,1870,,,112550,0.998270368119,1,1,149,"Wood, Henry,",George Canterbury's will,fic
uc1.b250573,1869,1869,1869,1869,,,54084,0.989158058696,1,1,149,"Tabor, Eliza.",Meta's faith,fic
wu.89097875397,1879,1879,1879,1879,,,5813,0.0904750501788,0,1,149,"Feuling, J. B.",Phocylides' poem of admonition,bio
uiuo.ark+=13960=t6k07g132,1869,1869,1869,1869,,,43175,0.995303747237,1,1,148,"Gibbon, Charles,",Robin Gray,fic
uc2.ark+=13960=t2z31qb6h,1878,1878,1878,1878,,,71938,0.000636851624716,0,1,149,"Wadsworth, Horace Andrew,","Quarter-centennial history of Lawrence, Massachusetts, with portraits and biographical sketches",bio
uc1.b251142,1873,1873,1873,1873,,,122173,0.997548449446,1,1,149,"Collins, Wilkie,",The new Magdalene,fic
nyp.33433082246376,1866,1866,1866,1866,,,218218,0.986855299454,1,1,148,"Dickens, Charles,",Bleak house,fic
uc2.ark+=13960=t80k29g9z,1867,1867,1867,1867,,,206503,0.964380342646,1,1,148,"Mühlbach, L.",Louisa of Prussia and her times,fic
uc2.ark+=13960=t1hh6dj5q,1867,1867,1867,1867,,,48300,0.989865235726,1,1,149,"Kemble, Adelaide.",A week in a French country-house,fic
loc.ark+=13960=t9m333f41,1877,1877,1877,1877,,,18630,0.00199417018704,0,1,149,"Potts, Thomas Maxwell,","A short biographical sketch of Major James Potts, born 1752, died 1822, to which is appended copies of the most important papers relating to him, and two ancestral charts",bio
uva.x002404077,1870,1870,1870,1870,,,169118,0.180550449735,0,1,149,"Mitford, Mary Russell,",The life of Mary Russell Mitford,bio
njp.32101035036084,1863,1863,1863,1863,,,18692,0.997457675553,1,1,149,anonymous186,Kenny Carle's uniform,fic
nyp.33433006518959,1870,1870,1870,1870,,,65768,0.884632539551,1,1,149,"Bungay, George W.",Temperance anecdotes. Original and selected,fic
inu.32000003226448,1862,1862,1862,1862,,,176238,0.962290450117,1,1,149,"Jean Paul,",Titan,fic
nyp.33433082432380,1876,1876,1876,1876,,,33923,0.535053515392,1,1,149,anonymous196,"Over the sea; or, Letters from an officer in India to his children at home",fic
mdp.39015031240388,1877,1877,1877,1877,,,53104,0.595901628321,1,1,148,"Irving, Washington,",Bracebridge Hall,fic
wu.89098854961,1870,1870,1870,1870,,,23530,0.0447994387619,0,1,149,anonymous193,Services at the ordination and installation of Rev. Phebe A. Hanaford,bio
uc1.b268677,1863,1863,1863,1863,,,71370,0.0166360768319,0,1,149,"Artman, Wm.",Beauties and achievements of the blind,bio
nyp.33433082544754,1866,1866,1866,1866,,,181808,0.0558477923103,0,1,149,"Dorsey, Sarah A.",Recollections of Henry Watkins Allen,bio
nyp.33433081688776,1865,1865,1865,1865,,,287710,0.0103486519765,0,1,149,"Stone, William L.",Life of Joseph Brant,bio
nyp.33433082359351,1868,1868,1868,1868,,,263228,0.00935814304009,0,1,149,"Badeau, Adam,",Military history of Ulysses S. Grant,bio
mdp.39015010966391,1865,1865,1865,1865,,,10234,0.00369714914465,0,1,149,"Gorman, Samuel.","Abraham Lincoln, late president of the United States, fallen in the defence of his country",bio
nnc1.cr59967706,1875,1875,1875,1875,,,111234,0.0354582551045,0,1,149,"Paddock, Z.",Memoir of Rev. Benjamin G. Paddock,bio
nyp.33433082359534,1867,1867,1867,1867,,,244509,0.53850795538,0,1,149,"Pepys, Samuel,",Diary and correspondence of Samuel Pepys,bio
uc2.ark+=13960=t9b56ph68,1873,1873,1873,1873,,,40997,0.702096819009,1,1,149,"Jones, C. A.",The life of S. Elizabeth of Hungary,fic
uc1.b187348,1867,1867,1867,1867,,,75684,0.771894660325,1,1,149,"Thayer, William Makepeace,","The pioneer boy, and how he became president",fic
yale.39002002907450,1878,1878,1878,1878,,,100155,0.0524299036769,0,1,149,"Wells, James M.",The Chisolm massacre,bio
