volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
njp.32101073588038,1755,1755,1755,1755,,,114643,0.404972088601,0,1,99,"Mottley, John,","The life of Peter the Great, emperor of all Russia",bio
ucm.5323840709,1750,1750,1750,1750,,,222247,0.391167817522,1,1,99,"César, Cayo Julio,","C. Julius Caesar's Commentaries of his wars in Gaul, and civil war with Pompey : To which is added, a supplement to his Commentary of his wars in Gaul; as also, Commentaries of the Alexandrian, African, and Spanish wars, by Aulus Hirtius, or Oppius, etc. With the author's life. Adorn'd with sculptures from the designs of the famous Palladio",fic
mdp.39015078562793,1752,1752,1752,1752,,,120118,0.532894458553,0,1,93,"Swift, Jonathan,",The works of D. Jonathan Swift,bio
uc2.ark+=13960=t2x351s87,1756,1756,1756,1756,,,307451,0.444309870967,0,1,99,"Sully, Maximilien de Béthune,","Memoirs of Maximilian de Bethune, duke of Sully, prime minister to Henry the Great",bio
mdp.39015065800602,1736,1736,1736,1736,,,141990,0.569331376027,1,1,97,"La Calprenède, Gaultier de Coste,",Hymen's praeludia,fic
njp.32101037605613,1754,1754,1754,1754,,,4084,0.389292490436,1,1,99,"King, William,",A translation of the Latin epistle in the Dreamer,fic
nyp.33433075863757,1751,1751,1751,1751,,,34008,0.303303846429,0,1,99,"Moncrieff, Thomas,","Memoirs concerning the ancient alliance between the French and Scots, and the privileges of the Scots in France",bio
PilkLMMbio,1748,1748,1712,1748,,,50708,0.654982285156,0,1,97,"Pilkington, Laetitia,",MEMOIRS OF Mrs. Laetitia Pilkington WIFE TO THE Rev. Mr. Matthew Pilkington.,bio
mdp.39015030141231,1732,1732,1732,1732,,,107563,0.403915313215,0,1,99,"Wharton, Philip Wharton,","The life and writings of Philip, late duke of Wharton",bio
JaneJELbio,1749,1749,1636,1749,,,13486,0.59344913433,0,1,99,"Janeway, James,",AN EXTRACT OF THE LIFE and DEATH OF Mr. John Janeway Fellow of King's-College in Cambridge.,bio
mdp.39015073723382,1753,1753,1753,1753,,,343667,0.420016233202,0,1,98,"Blackwell, Thomas,",Memoirs of the court of Augustus,bio
mdp.39015078562470,1752,1752,1752,1752,,,85841,0.42491836867,0,1,93,"Swift, Jonathan,",The works of D. Jonathan Swift,bio
mdp.39015065800610,1736,1736,1736,1736,,,141588,0.554526628512,1,1,97,"La Calprenède, Gaultier de Coste,",Hymen's praeludia,fic
nnc1.0035537477,1752,1752,1752,1752,,,71832,0.568312997797,1,1,99,anonymous37,"A genuine account of the life and transactions of Howell ap David Price, gentleman of Wales",fic
ucm.5320262243,1754,1754,1754,1754,,,71829,0.59058932406,1,1,99,"Hallifax, Charles.",Familiar letters on various subjects of business and amusement,fic
njp.32101073816413,1751,1751,1751,1751,,,14655,0.391065280589,0,1,99,"Harris, William,",An historical account of Hugh Peters,bio
mdp.39015010798075,1751,1751,1751,1751,,,407020,0.408061394048,0,1,97,"Ludlow, Edmund,","Memoirs of Edmund Ludlow, esq",bio
uc2.ark+=13960=t11n80b6b,1733,1733,1733,1733,,,84451,0.414069329895,0,1,99,"Krusiński, Tadeusz Jan,","The history of the late revolutions of Persia taken from the memoirs of Father Krusinski, procurator of the Jesuits at Ispahan ... Done into English, from the original, just publish'd ... at Paris",bio
RichSCOfic,1748,1748,1689,1748,,,106029,0.579055851208,1,1,94,"Richardson, Samuel,",CLARISSA. OR THE HISTORY OF A YOUNG LADY: Comprehending The most Important Concerns of Private LIFE. And particularly shewing The DISTRESSES that may attend the Misconduct Both of PARENTS and CHILDREN In Relation to MARRIAGE. Published by the EDITOR of PAMELA. VOL. I.,fic
mdp.39015010963141,1735,1735,1735,1735,,,15643,0.345871411084,0,1,99,"Newton, Isaac,","Tables for renewing and purchasing of the leases of cathedral-churches and colleges, according to several rates of interest ... Also tables for renewing and purchasing of lives",bio
ucm.5329214998,1745,1745,1745,1745,,,7479,0.507858584225,1,1,99,anonymous25,"An expostulatory address to John Ranby ... occasioned by his Treatise on gunshot-wounds, and his Narrative of the Earl of Orford's last illness",fic
mdp.39015069176603,1754,1754,1754,1754,,,51295,0.549824899211,1,1,93,"Swift, Jonathan,",The works of Dr. Jonathan Swift,fic
mdp.39015078562488,1752,1752,1752,1752,,,115860,0.429422556184,0,1,93,"Swift, Jonathan,",The works of D. Jonathan Swift,bio
dul1.ark+=13960=t3hx26m59,1741,1741,1741,1741,,,149967,0.581759645488,1,1,98,"Aulnoy,","The history of Hypolitus, earl of Douglas",fic
mdp.39015023127544,1754,1754,1754,1754,,,386019,0.433074477847,0,1,97,"Birch, Thomas,","Memoirs of the reign of Queen Elizabeth, from the year 1581 till her death",bio
nyp.33433082548615,1753,1753,1753,1753,,,69853,0.379990599137,0,1,99,"Mallet, David,","Memoirs of the life and ministerial conduct, with some free remarks on the political writings, of the late Lord Visc. Bolingbroke",bio
dul1.ark+=13960=t7sn0xk3n,1752,1752,1752,1752,,,142656,0.564332724982,1,1,98,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless,fic
dul1.ark+=13960=t1cj99q4g,1741,1741,1741,1741,,,22103,0.470295941286,0,1,99,"Oldys, William,",Memoirs of Mrs. Anne Oldfield,bio
nyp.33433067275465,1753,1753,1753,1753,,,97497,0.416391013311,0,1,99,"Crusius, Lewis,",The lives of the Roman poets ;,bio
nnc1.0020355459,1741,1741,1741,1741,,,36314,0.58529102733,1,1,99,anonymous15,Benedicta;,fic
nyp.33433075880801,1754,1754,1754,1754,,,382429,0.431191791545,0,1,97,"Birch, Thomas,",Memoirs of the reign of Queen Elizabeth,bio
uc1.31822038211744,1750,1750,1750,1750,,,197889,0.364552482951,0,1,99,"Rimius, Henry,",Memoirs of the House of Brunswick,bio
nyp.33433056814738,1750,1750,1750,1750,,,25906,0.530246011243,0,1,99,"Halifax, George Savile,",A character of King Charles the Second,bio
nyp.33433074948542,1752,1752,1752,1752,,,80982,0.634565084162,1,1,98,"Lennox, Charlotte,","The female Quixote; or, The adventures of Arabella",fic
nyp.33433074948559,1752,1752,1752,1752,,,94404,0.633942329186,1,1,98,"Lennox, Charlotte,","The female Quixote; or, The adventures of Arabella",fic
yale.39002035104224,1748,1748,1748,1748,,,22219,0.443949028981,0,1,99,anonymous33,"Memoirs of the life and times of Sir Thomas Deveil, Knight",bio
njp.32101075727758,1739,1739,1739,1739,,,174415,0.59800318558,1,1,99,"Pétis de La Croix, François,","The Persian and Turkish tales, compleat",fic
nyp.33433075880819,1754,1754,1754,1754,,,345922,0.425909706305,0,1,97,"Birch, Thomas,",Memoirs of the reign of Queen Elizabeth,bio
mdp.39015078562777,1752,1752,1752,1752,,,114958,0.474979338487,0,1,93,"Swift, Jonathan,",The works of D. Jonathan Swift,bio
PilkLTLbio,1748,1748,1712,1748,,,46189,0.61321836602,0,1,97,"Pilkington, Laetitia,",The Third and last Volume OF THE MEMOIRS OF Mrs. Laetitia Pilkington,bio
nyp.33433081809596,1751,1751,1751,1751,,,91336,0.292509748711,0,1,99,"Salmon, Thomas,",A short view of the families of the present English nobility,bio
SmolTARfic,1748,1748,1721,1748,,,95694,0.604747329032,1,1,99,"Smollett, Tobias George,",THE ADVENTURES OF Roderick Random.,fic
mdp.39015013744076,1754,1754,1754,1754,,,73848,0.58726746313,1,1,98,"Guthrie, William,",The friends,fic
mdp.39015013744084,1754,1754,1754,1754,,,72375,0.573572827927,1,1,98,"Guthrie, William,",The friends,fic
dul1.ark+=13960=t9184177s,1749,1749,1749,1749,,,39463,0.442107721395,1,1,99,"Smollett, T.",The history and adventures of an atom,fic
mdp.39015078562108,1751,1751,1751,1751,,,87912,0.585350958164,1,1,98,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man",fic
nnc1.0037104098,1739,1739,1739,1739,,,86025,0.615165823619,1,1,99,"Challes, Robert,",The illustrious French lovers;,fic
wu.89101953933,1751,1751,1751,1751,,,80822,0.368612699515,0,1,99,Frederick,Memoirs of the house of Brandenburg,bio
nyp.33433068198260,1752,1752,1752,1752,,,91821,0.638262515676,1,1,98,"Aulnoy,",The court of Queen Mab,fic
PilkLMM2bio,1748,1748,1712,1748,,,61047,0.626768487102,0,1,97,"Pilkington, Laetitia,",MEMOIRS OF Mrs. Laetitia Pilkington WIFE TO THE Rev. Mr. Matthew Pilkington.,bio
mdp.39015068355562,1756,1756,1756,1756,,,15210,0.559466233719,1,1,99,anonymous43,The devil upon crutches in England;,fic
RichSCO2fic,1748,1748,1689,1748,,,101600,0.606873194969,1,1,94,"Richardson, Samuel,",CLARISSA. OR THE HISTORY OF A YOUNG LADY: Comprehending The most Important Concerns of Private LIFE. And particularly shewing The DISTRESSES that may attend the Misconduct Both of PARENTS and CHILDREN In Relation to MARRIAGE. Published by the EDITOR of PAMELA. VOL. II.,fic
mdp.39015055354644,1759,1759,1759,1759,,,65303,0.585351025552,1,1,99,"Le Sage, Alain René,",The devil upon crutches,fic
mdp.39015078562363,1751,1751,1751,1751,,,87719,0.601149255461,1,1,98,"Kimber, Edward,",The life and adventures of Joe Thompson,fic
dul1.ark+=13960=t3bz6x292,1733,1733,1733,1733,,,106739,0.519888414824,1,1,99,"Tyssot de Patot, Simon,",The travels and adventures of James Massey,fic
mdp.39015012345396,1754,1754,1754,1754,,,145117,0.48096415411,1,1,99,"Defoe, Daniel,",The political history of the devil,fic
mdp.39015078562298,1751,1751,1751,1751,,,77058,0.549215925068,1,1,98,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man",fic
mdp.39015074813760,1752,1752,1752,1752,,,70078,0.377777284366,0,1,99,anonymous38,"Memoirs of the life and ministerial conduct, with some free remarks on the political writings, of the late Lord Visc. Bolingbroke",bio
WebbWANbio,1756,1756,1731,1756,,,8370,0.595214158363,0,1,99,"Webb, William, mate of the Doddington East Indiaman,",AN AUTHENTIC NARRATIVE Of the Loss of the DODDINGTON INDIAMAN And of the Adventures of those on board who survived the Shipwreck; from the Journal of one of the surviving Officers.,bio
nnc1.0315301362,1752,1752,1752,1752,,,57630,0.544533660698,1,1,99,W. G.,The adventures of Capt. Greenland,fic
RichSCO4fic,1748,1748,1689,1748,,,165114,0.597923152071,1,1,94,"Richardson, Samuel,",CLARISSA. OR THE HISTORY OF A YOUNG LADY: Comprehending The most Important Concerns of Private LIFE; And particularly shewing The DISTRESSES that may attend the Misconduct Both of PARENTS and CHILDREN In Relation to MARRIAGE. Published by the EDITOR of PAMELA. VOL. VII.,fic
LennCFQ2fic,1752,1752,1727,1752,,,79557,0.694803484111,1,1,99,"Lennox, Charlotte, ca. 1729-1804,",THE Female QUIXOTE; OR THE ADVENTURES OF ARABELLA. In TWO VOLUMES. VOL. II.,fic
mdp.39015078562355,1751,1751,1751,1751,,,100583,0.568737701011,1,1,98,"Kimber, Edward,",The life and adventures of Joe Thompson,fic
njp.32101072914839,1745,1745,1745,1745,,,51274,0.606141569534,1,1,99,"Caylus, Anne Claude Philippe,",Oriental tales,fic
hvd.hn4q79,1749,1749,1749,1749,,,253155,0.556354751024,1,1,98,"Cervantes Saavedra, Miguel de,",The life and exploits of the ingenious gentleman Don Quixote de la Mancha,fic
hvd.hn3g21,1740,1740,1740,1740,,,119242,0.535973608749,1,1,98,"Cervantes Saavedra, Miguel de,","The history of the valorous and wity-knight-errant, Don-Quixote of the Mancha",fic
dul1.ark+=13960=t26980f3m,1754,1754,1754,1754,,,47396,0.566217116357,0,1,99,"Argens, Jean-Baptiste de Boyer,",Memoirs of the Count du Beauval,bio
mdp.39015078562652,1752,1752,1752,1752,,,114764,0.435928119248,0,1,93,"Swift, Jonathan,",The works of D. Jonathan Swift,bio
mdp.39015065800594,1736,1736,1736,1736,,,165568,0.582018222011,1,1,97,"La Calprenède, Gaultier de Coste,",Hymen's praeludia,fic
RichSHS5fic,1753,1753,1689,1753,,,96678,0.633937419311,1,1,94,"Richardson, Samuel,",THE HISTORY OF Sir CHARLES GRANDISON. IN A SERIES of LETTERS Published from the ORIGINALS By the Editor of PAMELA and CLARISSA.,fic
njp.32101037605480,1755,1755,1755,1755,,,173732,0.564076060807,1,1,99,"Kidgell, John,",The card,fic
mdp.39015078548719,1748,1748,1748,1748,,,56885,0.561719211358,1,1,99,"Berington, Simon,",The adventures of Sigr. Gaudentio di Lucca [pseud.] Being the substance of his examination before the fathers of the Inquisition at Bologna in Italy,fic
RichSLPfic,1751,1751,1689,1751,,,106385,0.559427013339,1,1,94,"Richardson, Samuel,",LETTERS and PASSAGES RESTORED From the Original Manuscripts OF THE History of CLARISSA. To which is subjoined A Collection of such of the Moral and Instructive SENTIMENTS CAUTIONS APHORISMS REFLECTIONS and OBSERVATIONS contained in the History as are presumed to be of general Use and Service. Digested under Proper HEADS.,fic
uva.x002483448,1754,1754,1754,1754,,,1106857,0.474966070107,0,1,99,"Flavel, John,",The whole works of the Reverend Mr. John Flavel,bio
njp.32101068776283,1732,1732,1732,1732,,,125780,0.464268509685,1,1,99,"Terrasson, Jean,",The life of Sethos,fic
nyp.33433074913645,1751,1751,1751,1751,,,72690,0.586512418642,1,1,98,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless,fic
