volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uc1.$b86345,1941,1941,1898,1941,,,66038,0.634641533403,1,1,149,"Bemelmans, Ludwig,",The donkey inside,fic
mdp.39015068454928,1915,1915,1915,1915,,,99657,0.444134038375,0,1,149,"Macdonald, John Hay Athole,",Life jottings of an old Edinburgh citizen,bio
miun.ars5161.0001.001,1915,1915,1915,1915,,,93877,0.286329289829,0,1,149,anonymous236,Michigan,bio
mdp.39015013280147,1937,1937,1902,1937,,,121396,0.44434413633,0,1,149,"[Mackintosh, Elizabeth]",Claverhouse,bio
mdp.39015070206290,1917,1917,1917,1917,,,6373,0.325052953043,0,1,149,"Penniman, James Hosmer,",George Washington as commander-in-chief,bio
mdp.39015043495996,1923,1923,1923,1923,,,307393,0.331938034583,0,1,149,"Davis, Jefferson,","Jefferson Davis, constitutionalist",bio
mdp.39015030641628,1949,1949,1914,1949,,,104583,0.318125841267,0,1,149,"Smith-Dampier, John Lucius.",East Anglian worthies,bio
mdp.39015030656857,1940,1940,1878,1940,,,124935,0.460767420214,0,1,149,"Aspinall-Oglander, Cecil Faber,",Admiral's wife;,bio
wu.89067894618,1918,1918,1918,1918,,,257107,0.357688967038,0,1,149,"Atwood, Mary Anne,",A suggestive inquiry into the hermetic mystery,bio
inu.32000010035303,1923,1923,1850,1923,,,111237,0.481132314975,1,1,149,"Champney, Elizabeth W. (Elizabeth Williams),",Romance of the Bourbon châteaux,fic
mdp.39015070265940,1934,1934,1899,1934,,,53112,0.503926977367,0,1,149,"Macaulay, R. H. H.",Trading into Hudson's bay;,bio
mdp.39076006273895,1940,1940,1890,1940,,,71722,0.68300500145,1,1,149,"Porter, Katherine Anne,",Flowering Judas and other stories,fic
uc1.$b56409,1932,1932,1904,1932,,,105163,0.602114898905,1,1,149,"Coon, Carleton S. (Carleton Stevens),",Flesh of the wild ox;,fic
uc1.$b795539,1943,1943,1908,1943,,,79819,0.635327689254,1,1,149,"Litvinov, Ivy (Low)",Moscow mystery,fic
mdp.39015035863102,1925,1925,1875,1925,,,10164,0.630651073307,1,1,148,"Torrence, Ridgely,",Hesperides,fic
uc1.$b106056,1941,1941,1904,1941,,,224687,0.685831506512,1,1,149,"Lanham, Edwin,",Thunder in the earth,fic
mdp.39015031936175,1932,1932,1891,1932,,,162554,0.423805135308,0,1,149,"Dobrée, Bonamy,","William Penn, Quaker and pioneer",bio
nc01.ark+=13960=t6m056533,1913,1913,1913,1913,,,18805,0.629167984067,1,1,149,"Hornibrook, Isabel,",Heroes of air and sea,fic
wu.89061954947,1923,1923,1923,1923,,,325264,0.319579822391,0,1,149,"Lincoln, Waldo,",History of the Lincoln family,bio
uc2.ark+=13960=t9377g25c,1922,1922,1922,1922,,,77113,0.607902539923,1,1,149,"Beaumont, Gerald.",Riders up!,fic
mdp.39015058424717,1945,1945,1910,1945,,,39254,0.344950543953,0,1,149,"Hirst, Margaret Esther.","John Bright, a study",bio
umn.319510004098016,1949,1949,1922,1949,,,49220,0.479183517972,1,1,149,"Emerson, Suzanne Gould,",Off to college;,fic
uc1.$b322936,1934,1934,1874,1934,,,37499,0.575371404242,1,1,149,"Baring, Maurice,",The lonely lady of Dulwich,fic
inu.30000005352996,1913,1913,1913,1913,,,120017,0.575219008927,1,1,149,"Trollope, Anthony,",[Works],fic
mdp.39015008774443,1938,1938,1887,1938,,,30230,0.378269415608,0,1,149,"Hodgson, Stuart,",The man who made the peace,bio
uc1.$b236116,1930,1930,1881,1930,,,46481,0.620875281016,1,1,149,"Cournos, John,",Wandering women ; [The samovar],fic
mdp.39015063945003,1933,1933,1864,1933,,,131252,0.621766725803,1,1,149,"Mrs., Miln, Louise Jordan,",Peng Wee's harvest,fic
mdp.39076002226384,1949,1949,1914,1949,,,26610,0.650133793984,1,1,149,"Deucher, Sybil.",The young Brahms,fic
mdp.39015050602609,1920,1920,1920,1920,,,38628,0.340163144104,0,1,149,"Porteus, Thomas Cruddas.",Captain Miles Standish,bio
mdp.39015041641856,1922,1922,1922,1922,,,42665,0.401305759845,0,1,149,"Saunders, Kenneth J.",Gotama Buddha,bio
mdp.39015080323846,1930,1930,1895,1930,,,18230,0.387719214033,0,1,149,"McDermott, F.","William Penn, Thomas Gray, and an account of the historical associations of Stoke Poges",bio
wu.89097320790,1929,1929,1885,1929,,,28987,0.346879926917,0,1,149,"Veitch, George Stead,",Huskisson and Liverpool,bio
mdp.39015031298576,1924,1924,1891,1924,,,96783,0.615935071521,1,1,149,"Paul, Elliot,",Imperturbe,fic
njp.32101076207289,1900,1900,1900,1900,,,133854,0.502940062402,1,1,149,"Reid, Mayne,","The hunters' feast, or, Conversations around the camp-fire",fic
uc1.$b244960,1929,1929,1890,1929,,,69815,0.599383096126,1,1,149,"Stern, G. B. (Gladys Bronwyn),",Petruchio,fic
mdp.39015010450370,1945,1945,1891,1945,,,110396,0.395528973138,0,1,149,"MacManus, M. J.,",Eamon de Valera,bio
wu.89069269272,1923,1923,1923,1923,,,35174,0.426614411976,0,1,149,"Downie, Mary Lois,","Family history of John Downie, Sr",bio
mdp.39015063818994,1944,1944,1886,1944,,,163982,0.384700421198,0,1,149,"Dickson, Charles,",The life of Michael Dwyer,bio
mdp.39015066294581,1922,1922,1922,1922,,,106989,0.583686351494,1,1,149,"Turgenev, Ivan Sergeevich,",The novels and stories of Iván Turgénieff,fic
uc1.$b60217,1925,1925,1862,1925,,,92165,0.418626270787,0,1,149,"Seitz, Don Carlos,",Uncommon Americans,bio
mdp.39015031235156,1937,1937,1898,1937,,,107549,0.624368186332,1,1,149,"Hatcher, Harlan,",Central standard time,fic
nyp.33433082380985,1900,1900,1900,1900,,,16276,0.326817654409,0,1,149,"Johnson, Wolcott Howe,","Samuel Johnson, a memorial: March 20, 1826-August 13, 1899",bio
uva.x030805976,1905,1905,1905,1905,,,145689,0.573361476398,1,1,149,"Parrish, Randall,",The sword of the old frontier,fic
mdp.39015036846478,1937,1937,1879,1937,,,100748,0.576883535349,1,1,149,"Crofts, Freeman Wills,",The Ponson case,fic
mdp.39015039231074,1932,1932,1897,1932,,,156778,0.415576098462,0,1,149,"Armfield, Anne Constance (Smedley)",Grace Darling and her times,bio
mdp.39015028185430,1923,1923,1865,1923,,,315569,0.369488894567,0,1,149,"Gardiner, A. G. (Alfred George),",The life of Sir William Harcourt,bio
mdp.39015059403918,1905,1905,1905,1905,,,228676,0.463968012099,0,1,149,"Byles, C. E.",The life and letters of R. S. Hawker,bio
nyp.33433074878301,1922,1922,1922,1922,,,67330,0.585712847936,1,1,149,"Le Queux, William,",The Golden face;,fic
mdp.39015008698790,1912,1912,1912,1912,,,98054,0.317381844376,0,1,149,"Gardner, Alice,",The Lascarids of Nicaea,bio
mdp.39015065802194,1928,1928,1872,1928,,,81956,0.669332440763,1,1,149,"Wharton, James Blanton,",Squad,fic
uc1.$b318497,1938,1938,1894,1938,,,89362,0.673035004978,1,1,149,"Vercel, Roger,",Tides of Mont St.-Michel,fic
mdp.39015025097083,1950,1950,1905,1950,,,119443,0.62348453602,1,1,149,"Hahn, Emily,",Purple passage;,fic
uc1.31158003000691,1923,1923,1878,1923,,,29705,0.678677562747,1,1,149,"Quiroga, Horacio,",South American jungles tales,fic
loc.ark+=13960=t3mw38k83,1922,1922,1922,1922,,,61831,0.614132058277,1,1,149,"Mason, Arthur,",Ocean echoes;,fic
uc1.$b748043,1946,1946,1911,1946,,,33327,0.370983383767,0,1,149,"Addison, William George.",J. R. Green,bio
inu.32000009135734,1932,1932,1890,1932,,,80646,0.647456584982,1,1,149,"Delafield, E. M.,",A good man's love,fic
uc1.$b104271,1950,1950,1917,1950,,,219823,0.580367783889,1,1,149,"Frye, Pearl,","A game for empires (ambiguous: called a ""biographical novel"")",fic
mdp.39015074798151,1941,1941,1907,1941,,,118915,0.317162102041,0,1,149,"Aiken, William Appleton,",The conduct of the Earl of Nottingham,bio
yale.39002002081843,1905,1905,1905,1905,,,116625,0.380030597291,0,1,149,"Boulton, William Biggs.",Thomas Gainsborough;,bio
mdp.39015013429546,1950,1950,1881,1950,,,175494,0.430438008601,0,1,149,"Zweig, Stefan,",The Queen of Scots,bio
uc1.$b243674,1925,1925,1880,1925,,,160135,0.597802267543,1,1,149,"Morrow, Honoré,",We must march,fic
nyp.33433076046071,1911,1911,1911,1911,,,101790,0.608714068292,1,1,149,"Mitchell, John Ames,",Pandora's box,fic
mdp.39015013762045,1901,1901,1901,1901,,,232092,0.340426603533,0,1,149,"Palmer, John M.",Personal recollections of John M. Palmer;,bio
osu.32435058038647,1923,1923,1888,1923,,,72378,0.625471024679,1,1,149,"Perrin, Clyde,",The thunderbolt,fic
loc.ark+=13960=t0ms3v61z,1920,1920,1920,1920,,,5891,0.694847892634,1,1,149,"Andrews, Mary Raymond Shipman,",The counsel assigned,fic
mdp.39015013270387,1933,1933,1889,1933,,,40274,0.373805611972,0,1,149,"Birrell, Francis,",Gladstone,bio
mdp.39015003676197,1942,1942,1879,1942,,,288416,0.68541421252,1,1,149,"Fletcher, Inglis,",Raleigh's Eden,fic
mdp.39015010803321,1944,1944,1903,1944,,,107678,0.700228399819,1,1,149,"Miller, Caroline Pafford,",Lebanon,fic
inu.30000121037133,1937,1937,1903,1937,,,9282,0.66206975049,1,1,149,"Brown, Bruce,",Arkansas tales,fic
uc1.$b86165,1938,1938,1900,1938,,,158377,0.677690825414,1,1,149,"Brinig, Myron,",May Flavin,fic
mdp.39015063934817,1936,1936,1865,1936,,,106608,0.634608703962,1,1,149,"Mason, A. E. W. (Alfred Edward Woodley),",Fire over England,fic
wu.89073389603,1902,1902,1902,1902,,,60141,0.349277042831,0,1,149,"Taunton, Ethelred Luke,","Thomas Wolsey, legate and reformer",bio
mdp.39015063976214,1923,1923,1874,1923,,,120924,0.598998177066,1,1,149,"Woodward, William E.,",Bunk,fic
wu.89032263527,1928,1928,1876,1928,,,175451,0.338657204223,0,1,149,"Marquis of, Zetland, Lawrence John Lumley Dundas,",The life of Lord Curzon,bio
mdp.39015012836139,1937,1937,1902,1937,,,68249,0.379900569828,0,1,149,"Kirby, Chester.",The English country gentleman;,bio
uc2.ark+=13960=t28913c1z,1901,1901,1901,1901,,,142709,0.642746176252,1,1,149,"Connor, Ralph,",The man from Glengarry;,fic
mdp.39015065612387,1918,1918,1918,1918,,,50570,0.605832757155,1,1,149,"Hunt, Frazier,",Blown in by the draft;,fic
