volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
mdp.39015024082805,1973,1973,1922,1973,,,71944,0.742789572728,1,1,113,"Beatty, Patricia,",Red rock over the river,fic
mdp.39015021871291,1991,1991,1956,1991,,,103910,0.745216229645,1,1,113,"Berberova, Nina Nikolaevna.",The tattered cloak and other novels,fic
mdp.39015016859632,1981,1981,1946,1981,,,56299,0.293681152769,0,1,113,"McGreevy, Linda F.",The life and works of Otto Dix,bio
mdp.39015046386457,1953,1953,1899,1953,,,286178,0.756923892084,1,1,113,"Hemingway, Ernest,",The Hemingway reader;,fic
mdp.39015014597762,1989,1989,1954,1989,,,31050,0.792340407516,1,1,113,"Minot, Susan.",Lust & other stories,fic
mdp.39015045550913,1965,1965,1908,1965,,,11458,0.257862295084,0,1,113,"Poynter, F. N. L. (Frederick Noël Lawrence),",Gideon Delaune and his family circle,bio
mdp.39015033971378,1994,1994,1959,1994,,,131702,0.457975185998,0,1,113,anonymous0,A glass of green tea-- with Honig,bio
mdp.39015027249575,1984,1984,1949,1984,,,144547,0.645043731227,1,1,113,"Elgin, Suzette Haden.",Native tongue,fic
mdp.39015031775284,1994,1994,1959,1994,,,73797,0.635394603461,1,1,113,"Canin, Ethan.",The palace thief,fic
uc1.$b662453,1957,1957,1922,1957,,,54809,0.550950861712,1,1,113,"Gohr, Genady.",Professor Orochev's delusion,fic
mdp.39015014657020,1963,1963,1928,1963,,,119777,0.55580422446,1,1,113,"Stridsberg, Gusti F.",My five lives;,fic
mdp.39015011571331,1982,1982,1937,1982,,,104293,0.199942685741,0,1,113,"Nashat, Guity,","The origins of modern reform in Iran,1870-80",bio
mdp.39015002614413,1981,1981,1946,1981,,,79938,0.237084921236,0,1,113,"Moore, Jack B.",W.E.B. Du Bois,bio
mdp.39015008400262,1981,1981,1930,1981,,,159273,0.328557014161,0,1,113,"Puryear, Edgar F.,",Stars in flight,bio
mdp.39015014190071,1984,1984,1948,1984,,,18187,0.613661796641,1,1,113,"Kilodney, Crad,",Pork College,fic
mdp.39015007833356,1972,1972,1937,1972,,,95398,0.289253101463,0,1,113,"Grew, Eva.",Bach,bio
mdp.39015027236689,1977,1977,1923,1977,,,356982,0.285804646671,0,1,113,"Lyons, F. S. L. (Francis Stewart Leland),",Charles Stewart Parnell,bio
mdp.39015001166043,1982,1982,1947,1982,,,210905,0.311562355192,0,1,113,"Bloch, Michael.",The Duke of Windsor's war,bio
mdp.39015008563994,1969,1969,1902,1969,,,272492,0.649326011163,1,1,113,"Halldór Laxness,",World light (Heimsljós),fic
uc1.$b751011,1953,1953,1918,1953,,,188621,0.303552697314,0,1,113,"Cowles, Virginia.",Winston Churchill;,bio
mdp.39015013763563,1957,1957,1918,1957,,,78434,0.649310532114,1,1,113,"Druon, Maurice,","The last detachment: the cadets of Saumur, 1940;",fic
mdp.39015001661415,1974,1974,1939,1974,,,231864,0.286116113917,0,1,113,"Macpherson, Fergus.",Kenneth Kaunda of Zambia,bio
mdp.39015056801908,1991,1991,1956,1991,,,107445,0.679983879734,1,1,113,"Duffy, Brian.",Head count,fic
uc1.b4505437,1982,1982,1939,1982,,,122411,0.222530135221,0,1,113,"Miller, Darlis A.,",The California Column in New Mexico,bio
uc1.b3116800,1956,1956,1921,1956,,,92990,0.843225110372,1,1,113,"Kavinoky, Bernice.",Honey from a dark hive,fic
mdp.39015005296093,1983,1983,1948,1983,,,274775,0.277866560846,0,1,113,"Paper, Lewis J.",Brandeis,bio
uc1.b4531759,1984,1984,1937,1984,,,50771,0.515021573955,0,1,113,"Sheehan, Susan,",Kate Quinton's days,bio
gri.ark+=13960=t6j12tp88,1970,1970,1912,1970,,,38357,0.270562030846,0,1,113,"Hill, Christopher,",God's Englishman;,bio
mdp.39015010911124,1982,1982,1947,1982,,,126428,0.31417590733,0,1,113,"Strozier, Charles B.",Lincoln's quest for union,bio
mdp.39015013439073,1963,1963,1903,1963,,,82040,0.497054424261,0,1,113,"Croft-Cooke, Rupert,",The numbers came,bio
mdp.39015005554301,1983,1983,1948,1983,,,210248,0.310920985101,0,1,113,"Tolstoy, Nikolai.",The Tolstoys,bio
uc1.31822004854014,1982,1982,1947,1982,,,410356,0.241179690963,0,1,113,"Camp, Roderic Ai","Mexican political biographies, 1935-1981",bio
mdp.39015007947453,1983,1983,1948,1983,,,84600,0.335391034643,0,1,113,"Turing, Penelope.",Hans Hotter,bio
mdp.39015014316601,1979,1979,1914,1979,,,71290,0.628680359657,1,1,113,"Schmidt, Arno,",The egghead republic,fic
mdp.39015017058309,1981,1981,1946,1981,,,184866,0.293814783498,0,1,113,"Naumann, Otto.",Frans van Mieris (1635-1681) the Elder,bio
uc1.$b102491,1952,1952,1912,1952,,,157876,0.792088765117,1,1,113,"Ham, Tom,",Give us this valley,fic
mdp.49015001288100,1971,1971,1919,1971,,,110713,0.617980313036,1,1,113,"Abrahams, Peter,","This island, now",fic
mdp.39015074198451,1969,1969,1934,1969,,,101850,0.226596673472,0,1,113,"Cronon, Edmund David.",Black Moses,bio
mdp.39015029222398,1992,1992,1957,1992,,,79921,0.785488559972,1,1,113,"Hotze, Sollace.",Acquainted with the night,fic
uc1.$b404097,1968,1968,1934,1968,,,71606,0.296252235629,1,1,113,"Friedman, Roy,",The insurrection of Hippolytus Brandenberg,fic
mdp.39015005721124,1955,1955,1920,1955,,,70486,0.319956964774,0,1,113,"Lewis, Lionel Smithett.",St. Joseph of Arimathea at Glastonbury;,bio
mdp.39015046811637,1954,1954,1882,1954,,,48354,0.246074298205,0,1,113,"Stewart, Herbert Leslie,",Sir Winston Churchill as writer and speaker,bio
mdp.39015008874557,1982,1982,1947,1982,,,125364,0.664406911476,1,1,113,"Singh, Kit Puran.",Saraswattee,fic
mdp.39015053789957,1995,1995,1960,1995,,,9818,0.620638239531,1,1,113,"Rice, Jane.",The sixth dog,fic
mdp.39015004264456,1973,1973,1938,1973,,,186225,0.700566145934,1,1,113,"Murdoch, Iris.",The black prince,fic
mdp.49015000902800,1980,1980,1937,1980,,,4602,0.723836526914,1,1,113,"Myers, Walter Dean,",The black pearl and The ghost,fic
uc1.32106006535253,1982,1982,1910,1982,,,160281,0.650557076556,1,1,113,"Grade, Chaim,",Rabbis and wives,fic
uc1.$b755723,1965,1965,1930,1965,,,108255,0.266749763474,0,1,113,"Lynch, Kathleen Martha",Roger Boyle,bio
inu.30000057462966,1996,1996,1961,1996,,,37102,0.722270389227,1,1,113,"Nwani, Uche.",Weekend flame,fic
mdp.39076006983410,1964,1964,1917,1964,,,21852,0.70377826281,1,1,113,"Fall, Thomas,",Edge of manhood,fic
uc1.$b391276,1967,1967,1916,1967,,,66807,0.501332489059,1,1,113,"Clark, William,",Number 10;,fic
uc1.b3899269,1983,1983,1898,1983,,,159611,0.380834189369,0,1,113,"McGill, Ralph,",Southern encounters,bio
mdp.39015002982729,1974,1974,1939,1974,,,24632,0.326136911411,0,1,113,"Dunleavy, Gareth W.",Douglas Hyde,bio
mdp.39015002247545,1964,1964,1909,1964,,,10395,0.20716962091,0,1,113,"Berlin, Isaiah,",Mr. Churchill in 1940,bio
mdp.39015027325532,1979,1979,1944,1979,,,118779,0.377294520871,0,1,113,"Aronson, Theo.",Kings over the water,bio
uc1.$b751002,1969,1969,1906,1969,,,68526,0.355116619742,0,1,113,"Farrer, David,",G - for God almighty,bio
