volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
hvd.hn3aby,1749,1749,1749,1749,,,112819,0.570863143151,1,1,140,"Cervantes Saavedra, Miguel de,",The history of the renowned Don Quixote de la Manha,fic
mdp.39015073762943,1721,1721,1721,1721,,,130928,0.41701421046099996,0,1,146,"Bulstrode, Richard,","Memoirs and reflections upon the reign and government of King Charles the 1st. and K. Charles the IId ... wherein the character of the royal martyr, and of King Charles II. are vindicated from fanatical aspersions",bio
njp.32101068312121,1708,1708,1708,1708,,,137528,0.612739158135,1,1,144,"Aulnoy,",Memoirs of the court of England : in the reign of King Charles II,fic
uc2.ark+=13960=t6xw4qf2s,1726,1726,1726,1726,,,236528,0.362938082086,0,1,146,"Parkinson, Anthony,",Collectanea Anglo-minoritica,bio
mdp.39015056795308,1749,1749,1749,1749,,,54649,0.498824186663,1,1,141,"Fielding, Henry,",The history of Tom Jones,fic
uva.x001328302,1739,1739,1739,1739,,,158610,0.442974880831,0,1,141,"P̦llnitz, Karl Ludwig,","The memoirs of Charles-Lewis, Baron de Pollnitz",bio
mdp.39015063548047,1743,1743,1743,1743,,,94394,0.510028590763,0,1,140,"Defoe, Daniel,",The memoirs of Cap. George Carleton,bio
mdp.39015073721808,1723,1723,1723,1723,,,120207,0.40579432637400004,0,1,146,"Skinner, Thomas,",The life of General Monk,bio
njp.32101069179248,1743,1743,1743,1743,,,134007,0.571133588209,1,1,146,"Gomez,",La belle assembl̩e,fic
njp.32101072914839,1745,1745,1745,1745,,,51274,0.590949986607,1,1,146,"Caylus, Anne Claude Philippe,",Oriental tales,fic
uc2.ark+=13960=t7br8qz2n,1736,1736,1736,1736,,,134012,0.432087338806,0,1,146,"Bacon, Francis,",Original letters and memoirs,bio
mdp.39015024467378,1720,1720,1720,1720,,,116684,0.577302470259,1,1,143,"Manley,",Secret memoirs and manners of several persons of quality of both sexes,fic
uc2.ark+=13960=t6154gt6f,1726,1726,1726,1726,,,46796,0.425006344922,0,1,145,"Ker, John,","The memoirs of John Ker, of Kersland in North Britain, Esq",bio
hvd.hn3abx,1749,1749,1749,1749,,,119042,0.547579192568,1,1,140,"Cervantes Saavedra, Miguel de,",The history of the renowned Don Quixote de la Manha,fic
mdp.39015063516804,1703,1703,1703,1703,,,46620,0.513251536157,1,1,145,"Boyle, Robert,","Love and religion demonstrated in the martyrdom of Theodora, and of Didymus",fic
mdp.39015078548362,1722,1722,1722,1722,,,111616,0.5572003901079999,1,1,140,"Defoe, Daniel,",The farther adventures of Robinson Crusoe;,fic
njp.32101036892782,1715,1715,1715,1715,,,30071,0.5678863856090001,1,1,143,"Manley,",The adventures of Rivella;,fic
nyp.33433061843508,1743,1743,1743,1743,,,219981,0.396399067921,0,1,146,anonymous6,"An historical, genealogical, and classical dictionary",bio
mdp.39015066957310,1714,1714,1714,1714,,,61862,0.580908350601,1,1,146,Petronius Arbiter.,The works of Petronius Arbiter,fic
hvd.hxj9rx,1722,1722,1722,1722,,,158543,0.378236272963,0,1,146,anonymous0,Memoirs of literature,bio
hvd.hxj9rz,1722,1722,1722,1722,,,153941,0.395346304947,0,1,146,anonymous11,Memoirs of literature,bio
mdp.39015065800586,1736,1736,1736,1736,,,152658,0.537298240203,1,1,140,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
mdp.39015010967530,1743,1743,1743,1743,,,56288,0.512271135929,1,1,141,"Fielding, Henry,",Miscellanies,fic
hvd.hxe6c4,1748,1748,1748,1748,,,61556,0.392082013015,0,1,146,"Towgood, Micaiah,",An essay towards attaining a true idea of the character and reign of King Charles the First and the causes of the civil war,bio
njp.32101067674992,1750,1750,1750,1750,,,242218,0.440756210726,0,1,144,"Fell, Charles,",The lives of saints,bio
mdp.39015026498389,1737,1737,1737,1737,,,162454,0.44688598039800004,0,1,141,"P̦llnitz, Karl Ludwig,","The memoirs of Charles-Lewis, baron de Pollnitz",bio
mdp.39015012332329,1728,1728,1728,1728,,,118885,0.574918437456,1,1,140,"Cervantes Saavedra, Miguel de,","A collection of select novels, written originally in Castillian",fic
mdp.39015036670894,1732,1732,1732,1732,,,9344,0.556212225304,1,1,146,anonymous1,The fair concubine,fic
mdp.39015065800602,1736,1736,1736,1736,,,141990,0.552182605079,1,1,140,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
nnc1.0020355459,1741,1741,1741,1741,,,36314,0.567772557376,1,1,146,anonymous15,Benedicta;,fic
mdp.39015078568592,1727,1727,1727,1727,,,50045,0.555214114426,1,1,142,"Swift, Jonathan,",Travels into several remote nations of the world,fic
yale.39002035104224,1748,1748,1748,1748,,,22219,0.488750714102,0,1,146,anonymous7,"Memoirs of the life and times of Sir Thomas Deveil, Knight",bio
mdp.39015063608106,1745,1745,1745,1745,,,122782,0.47965360661399997,0,1,145,"Ayre, William.","Memoirs of the life and writings of Alexander Pope, esq.;",bio
hvd.hn3ak2,1747,1747,1747,1747,,,138791,0.544916751474,1,1,140,"Cervantes Saavedra, Miguel de,",The life and exploits of the ingenious gentlemen Don Quixote de la Mancha,fic
nyp.33433056814738,1750,1750,1750,1750,,,25906,0.533912420285,0,1,146,"Halifax, George Savile,",A character of King Charles the Second,bio
hvd.hw20o6,1741,1741,1741,1741,,,176109,0.417339735175,0,1,145,"Middleton, Conyers,",The history of the life of Marcus Tullius Cicero,bio
njp.32101068776283,1732,1732,1732,1732,,,125780,0.471594140051,1,1,146,"Terrasson, Jean,",The life of Sethos,fic
njp.32101067676567,1725,1725,1725,1725,,,272293,0.40650128706699995,0,1,146,"Whitehead, George,","The Christian progress of that ancient servant and minister of Jesus Christ, George Whitehead",bio
mdp.39015030685575,1722,1722,1722,1722,,,92994,0.6046567928000001,1,1,144,"Aulnoy,",A collection of novels and tales of the fairies,fic
mdp.39015011940783,1720,1720,1720,1720,,,146889,0.525904881219,0,1,144,"Brown, Thomas,",The works of Mr. Thomas Brown,bio
mdp.39015056795340,1749,1749,1749,1749,,,72967,0.567733095979,1,1,141,"Fielding, Henry,",The history of Tom Jones,fic
dul1.ark+=13960=t9x06zn4z,1719,1719,1719,1719,,,114931,0.616709570151,1,1,144,"Aulnoy,",The Prince of Carency;,fic
mdp.39015078568626,1727,1727,1727,1727,,,29392,0.5702027201100001,1,1,142,"Swift, Jonathan,",Memoirs of the court of Lilliput,fic
mdp.39015013747905,1720,1720,1720,1720,,,94845,0.51018098185,1,1,140,"Defoe, Daniel,",The history of the life and adventures of Mr. Duncan Campbell,fic
hvd.hn3abw,1747,1747,1747,1747,,,135207,0.548924198006,1,1,140,"Cervantes Saavedra, Miguel de,",The life and exploits of the ingenious gentlemen Don Quixote de la Mancha,fic
njp.32101068163342,1715,1715,1715,1715,,,29997,0.540618473576,1,1,146,"Ainsworth, William Harrison,","Preston fight; or, The insurrection of 1715",fic
mdp.39015022401338,1720,1720,1720,1720,,,153878,0.579016842033,1,1,143,"Manley,",Secret memoirs and manners of several persons of quality of both sexes,fic
nnc1.cu55826229,1714,1714,1714,1714,,,44817,0.537895485634,1,1,146,"Lucas, Theophilus,","Memoirs of the lives, intrigues, and comical adventures of the most famous gamesters and celebrated sharpers in the reigns of Charles II, James II, William III and Queen Anne",fic
uc2.ark+=13960=t01z42z14,1743,1743,1743,1743,,,284560,0.404223042282,0,1,145,"Lediard, Thomas,","The life of John, Duke of Marlborough",bio
mdp.39015036923608,1735,1735,1735,1735,,,59440,0.57966174093,1,1,146,"Le Sage, Alain Ren̩,","The comical history of Estevanille Gonzalez, surnamed the Merry Fellow",fic
mdp.39015062244861,1710,1710,1710,1710,,,84146,0.4471428511,0,1,146,"Leeds, Thomas Osborne,","Copies & extracts of some letters written to and from the Earl of Danby (now Duke of Leeds) in the years 1676, 1677, and 1678",bio
mdp.39015065800578,1736,1736,1736,1736,,,150406,0.557134760428,1,1,140,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
uc2.ark+=13960=t7sn04h6p,1720,1720,1720,1720,,,84341,0.383494238176,0,1,145,"Jacob, Giles,","An historical account of the lives and writings of our most considerable English poets, whether epick, lyrick, elegiack, epigramatists, &",bio
ucm.5329215008,1744,1744,1744,1744,,,2372,0.467047279315,1,1,146,"Jurin, James,","An epistle to John Ranby ... on the subject of his narrative of the last illness of the late Earl of Orford as far as it relates to Sir Edward Hulse, Dr. Jurin, and Dr. Crowe",fic
mdp.39015078545780,1729,1729,1729,1729,,,53964,0.576943185051,1,1,146,"Bignon, Jean Paul,","The adventures of Abdalla, son of Hanif",fic
mdp.39015065800560,1736,1736,1736,1736,,,153078,0.562175491757,1,1,140,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
nnc1.0022918116,1739,1739,1739,1739,,,7177,0.449056726532,0,1,146,anonymous10,"The History of the life and death of Sultan Solyman the Magnificent, Emperor of the Turks and of his son Mustapha",bio
yale.39002007683817,1748,1748,1748,1748,,,115377,0.439561454006,0,1,146,"Whiston, William,",Memoirs of the life and writings of Mr. William Whiston,bio
uc2.ark+=13960=t49p3bc37,1708,1708,1708,1708,,,323146,0.401095335096,0,1,146,"Mackenzie, George,",The lives and characters of the most eminent writers of the Scots nation;,bio
nnc1.0037104098,1739,1739,1739,1739,,,86025,0.626485319288,1,1,145,"Challes, Robert,",The illustrious French lovers;,fic
mdp.39015030155215,1703,1703,1703,1703,,,289611,0.555946804104,1,1,140,"La Calpren̬de, Gaultier de Coste,",The famous history of Cassandra,fic
njp.32101037603568,1732,1732,1732,1732,,,69190,0.544710402377,1,1,145,"Oldmixon,","Court tales: or, A history of the amours of the present nobility",fic
nnc1.0114150085,1726,1726,1726,1726,,,100580,0.454900646083,0,1,145,"Ker, John,","The memoirs of John Ker, of Kersland in North Britain, esq;",bio
uc2.ark+=13960=t8kd2038c,1738,1738,1738,1738,,,155411,0.40408444073600003,0,1,146,"Lee, Weyman.",An essay to ascertain the value of leases and annuities for years and lives,bio
mdp.39015030141231,1732,1732,1732,1732,,,107563,0.427339599631,0,1,146,"Wharton, Philip Wharton,","The life and writings of Philip, late duke of Wharton",bio
mdp.39015067087968,1710,1710,1710,1710,,,6219,0.544975393446,1,1,146,anonymous8,"A true and faithful account of the last distemper and death of Tom. Whigg, Esq., who departed this life on the 22d day of September last, Anno Domini 1710",fic
hvd.hxj3tf,1736,1736,1736,1736,,,21071,0.5408691964360001,0,1,146,"Gyles, John,","Memoirs of odd adventures, strange deliverances, &c. in the captivity of John Gyles, Esq; commander of the garrison on St. George's River",bio
mdp.39015009222772,1734,1734,1734,1734,,,1698123,0.41707481492799997,0,1,146,"Bayle, Pierre,",The dictionary historical and critical of Mr. Peter Bayle,bio
uc1.b182768,1719,1719,1719,1719,,,89139,0.39111301173199997,0,1,145,"Jacob, Giles,","The poetical register: or, The lives and characters of all the English dramatick poets",bio
mdp.39015022468642,1706,1706,1706,1706,,,184036,0.42894813661799996,0,1,146,"Rapin, Ren̩.",The whole critical works of Monsieur Rapin,bio
dul1.ark+=13960=t53f5fj6x,1709,1709,1709,1709,,,86733,0.5712486562569999,1,1,143,"Manley,","Secret memoirs and manners of several persons of quality, of both sexes. From the New Atalantis, an island in the Mediteranean. Written originally in Italian",fic
uc2.ark+=13960=t46q1tv2g,1741,1741,1741,1741,,,85200,0.556000141019,1,1,146,"Lambert de Saumery, Pierre,",The devil turn'd hermit,fic
mdp.39015078561266,1743,1743,1743,1743,,,110862,0.549588131298,1,1,140,"Defoe, Daniel,","The pleasant, and surprizing adventures of Mr. Robert Drury, during his fifteen years captivity on the island of Madagascar",fic
nnc1.0114151715,1739,1739,1739,1739,,,114746,0.622056043807,1,1,145,"Challes, Robert,",The illustrious French lovers;,fic
mdp.39015011940668,1720,1720,1720,1720,,,134589,0.529624017083,0,1,144,"Brown, Thomas,",The works of Mr. Thomas Brown,bio
mdp.39015063612132,1719,1719,1719,1719,,,100961,0.431979686327,0,1,146,"Misson, Henri, de Valbourg,",M. Misson's Memoirs and observations in his travels over England,bio
mdp.39015060804963,1709,1709,1709,1709,,,35871,0.43633389152900004,0,1,146,"Temple, William,",Memoirs,bio
uc1.31822038211744,1750,1750,1750,1750,,,197889,0.39797615106600004,0,1,146,"Rimius, Henry,",Memoirs of the House of Brunswick,bio
mdp.39015063625019,1719,1719,1719,1719,,,16559,0.470066888853,0,1,146,"Theobald,",Memoirs of Sir Walter Raleigh;,bio
mdp.39015064581278,1735,1735,1735,1735,,,236430,0.46563858930600005,0,1,146,"Ramsay,",The history of Henri de la Tour d'Auvergne,bio
uva.x030809128,1715,1715,1715,1715,,,156048,0.45619758786799997,0,1,146,"Whiting, John,","Persecution expos'd, in some memoirs relating to the sufferings of John Whiting, and many others of the people called Quakers, for conscience sake, in the west of England, &c.;",bio
mdp.39015082365449,1720,1720,1720,1720,,,79963,0.515915939889,0,1,144,"Brown, Thomas,",The works of Mr. Thomas Brown,bio
njp.32101067675015,1750,1750,1750,1750,,,232144,0.44125016905599995,0,1,144,"Fell, Charles,",The lives of saints,bio
dul1.ark+=13960=t6d22ng55,1749,1749,1749,1749,,,31357,0.44746586780299996,1,1,145,"Smollett, T.",The history and adventures of an atom,fic
mdp.39015063599024,1732,1732,1732,1732,,,52951,0.454327773681,0,1,146,"Budgell, Eustace,","Memoirs of the life and character of the late earl of Orrery, and of the family of the Boyles",bio
uc2.ark+=13960=t3cz3gg8r,1747,1747,1747,1747,,,598863,0.456594464064,0,1,146,"Story, Thomas,",A journal of the life of Thomas Story,bio
ucm.5323840709,1750,1750,1750,1750,,,222247,0.458471295323,0,1,146,"C̩sar, Cayo Julio,","C. Julius Caesar's Commentaries of his wars in Gaul, and civil war with Pompey : To which is added, a supplement to his Commentary of his wars in Gaul; as also, Commentaries of the Alexandrian, African, and Spanish wars, by Aulus Hirtius, or Oppius, etc. With the author's life. Adorn'd with sculptures from the designs of the famous Palladio",bio
uc2.ark+=13960=t10p1b78g,1742,1742,1742,1742,,,261397,0.566546507433,1,1,146,anonymous4,The life and exploits of the ingenious gentleman Don Quixote de la Mancha,fic
mdp.39015063600160,1729,1729,1729,1729,,,86749,0.380135592394,0,1,146,James,"Memoirs of the English affairs, chiefly naval, from the year 1660, to 1673",bio
njp.32101067678431,1728,1728,1728,1728,,,110336,0.48540827004500003,0,1,146,"Colman, Benjamin,","Some of the glories of Our Lord and Saviour Jesus Christ, exhibited in twenty sacramental discourses, preached at Boston in New England",bio
nyp.33433061843714,1714,1714,1714,1714,,,132301,0.42585078487800004,0,1,146,"Le Neve, John,","The lives and characters of the most illustrious persons, British and foreign, who died in the year 1712",bio
nyp.33433008488060,1750,1750,1750,1750,,,172865,0.42102348467399997,0,1,146,"Campbell, John,",Lives of the admirals and other eminent British seamen,bio
njp.32101073816918,1743,1743,1743,1743,,,305236,0.403685406374,0,1,145,"Lediard, Thomas,","The life of John, Duke of Marlborough",bio
mdp.39015065780689,1727,1727,1727,1727,,,112991,0.585958789854,1,1,145,"Scarron,",The whole comical works of Mons. Scarron,fic
mdp.39015078558361,1719,1719,1719,1719,,,37238,0.5829454656040001,1,1,146,"Evans, Ambrose.","The adventures and surprizing deliverances, of James Dubourdieu, and his wife",fic
mdp.39015065792643,1732,1732,1732,1732,,,57030,0.5269280084319999,1,1,145,"La Motte,",A century of new fables,fic
mdp.39015065800552,1736,1736,1736,1736,,,157547,0.535279198609,1,1,140,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
mdp.39015065780671,1727,1727,1727,1727,,,197915,0.586749186741,1,1,145,"Scarron,",The whole comical works of Mons. Scarron,fic
hvd.hxj9s3,1722,1722,1722,1722,,,177326,0.380634361467,0,1,146,anonymous9,Memoirs of literature,bio
mdp.39015078548396,1719,1719,1719,1719,,,140483,0.568922472901,1,1,140,"Defoe, Daniel,","The life, and strange surprizing adventures of Robinson Crusoe, of York, mariner",fic
njp.32101069177226,1735,1735,1735,1735,,,77101,0.625140294724,1,1,146,"Cr̩billon, Claude-Prosper Jolyot de,","Letters from the Marchioness de M***, to the Count de R***",fic
hvd.hw20nh,1741,1741,1741,1741,,,174757,0.427294329679,0,1,145,"Middleton, Conyers,",The history of the life of Marcus Tullius Cicero,bio
mdp.39015056795332,1749,1749,1749,1749,,,73763,0.557631169828,1,1,141,"Fielding, Henry,",The history of Tom Jones,fic
mdp.39015065800628,1736,1736,1736,1736,,,128000,0.551133239918,1,1,140,"La Calpren̬de, Gaultier de Coste,",Hymen's praeludia,fic
hvd.hxjh5g,1706,1706,1706,1706,,,14281,0.538064167374,1,1,146,anonymous12,"The history of George a Green, pindar of the town of Wakefield",fic
mdp.39015078548719,1748,1748,1748,1748,,,56885,0.584378998702,1,1,146,"Berington, Simon,",The adventures of Sigr. Gaudentio di Lucca [pseud.] Being the substance of his examination before the fathers of the Inquisition at Bologna in Italy,fic
mdp.39015078548313,1722,1722,1722,1722,,,137401,0.5658311942199999,1,1,140,"Defoe, Daniel,","The life, and strange surprizing adventures of Robinson Crusoe, of York, mariner",fic
nnc1.0113360370,1739,1739,1739,1739,,,103302,0.615892441586,1,1,145,"Aubin, Penelope,","A collection of entertaining histories and novels, designed to promote the cause of virtue and honour",fic
nnc1.0114365987,1735,1735,1735,1735,,,13897,0.468991772059,0,1,146,"Rambach, J. J.","Memoirs of the life and death of the late Reverend Mr. Anthony William Boehm, formerly chaplain to the Royal Highness Prince George of Denmark, and minister of the German Chapel at St. James's in London",bio
uc1.31822035062983,1735,1735,1735,1735,,,211449,0.36164697039300003,0,1,145,"Collins, Arthur,",The peerage of England,bio
wu.89101953933,1751,1751,1751,1751,,,80822,0.38395266229099995,0,1,148,Frederick,Memoirs of the house of Brandenburg,bio
hvd.hn2dtm,1778,1778,1778,1778,,,148973,0.442951982978,0,1,147,"Sully, Maximilien de B̩thune,",Memoirs of Maximilian de Bethune,bio
nyp.33433075821912,1797,1797,1797,1797,,,81270,0.563112225837,1,1,147,"Le Sage, Alain Ren̩,",The adventures of Gil Blas of Santillane,fic
mdp.39015074813760,1752,1752,1752,1752,,,70078,0.41490971918799996,0,1,149,anonymous17,"Memoirs of the life and ministerial conduct, with some free remarks on the political writings, of the late Lord Visc. Bolingbroke",bio
nnc1.0315301320,1765,1765,1765,1765,,,72091,0.60578924389,1,1,149,anonymous20,The generous Briton;,fic
mdp.39015068293086,1780,1780,1780,1780,,,136511,0.364902340383,0,1,149,"Warton, Thomas,",The life of Sir Thomas Pope,bio
dul1.ark+=13960=t6349g04w,1761,1761,1761,1761,,,95063,0.529904573512,1,1,149,"Berington, Simon,",The adventures of Sig. Gaudentio di Lucca,fic
njp.32101067675437,1777,1777,1777,1777,,,53944,0.468771072525,0,1,149,Clement,Interesting letters of Pope Clement XIV (Ganganelli),bio
uc2.ark+=13960=t1kh0g314,1760,1760,1760,1760,,,66818,0.568325607315,1,1,147,"Johnstone, Charles,",Chrysal,fic
mdp.39015023507927,1780,1780,1780,1780,,,22891,0.493691974752,0,1,149,"Beckford, William,",Biographical memoirs of extraordinary painters,bio
nnc1.0037990985,1799,1799,1799,1799,,,59595,0.5939864869179999,1,1,148,"Sterne, Laurence,",The beauties of Sterne;,fic
mdp.39015078548669,1756,1756,1756,1756,,,111446,0.576028280626,1,1,149,"Bannac, Adolphus.",The life and surprizing adventures of Crusoe Richard Davis,fic
dul1.ark+=13960=t3gx54x4v,1797,1797,1797,1797,,,50284,0.552612263816,1,1,149,Addison.,"Interesting anecdotes, memoirs, allegories, essays, and poetical fragments;",fic
nyp.33433074909932,1765,1765,1765,1765,,,138983,0.634420659572,1,1,147,"Defoe, Daniel,","The life and adventures of the famous Moll Flanders, who was born in Newgate",fic
njp.32101036889515,1795,1795,1795,1795,,,55455,0.575804213932,1,1,146,"Smith, Charlotte,",The banished man,fic
pst.000005236749,1778,1778,1778,1778,,,96855,0.565180140352,1,1,147,"Le Sage, Alain Ren̩,",The adventures of Gil Blas of Santillane,fic
nyp.33433074911730,1758,1758,1758,1758,,,131135,0.5795504059440001,1,1,149,"Richwould,","The South sea fortune; or, The chaplain advanced to the saddle",fic
mdp.39015012361187,1774,1774,1774,1774,,,55119,0.49660791499799994,1,1,147,"Johnstone, Charles,","The history of Arsaces, prince of Betlis",fic
njp.32101067675023,1750,1750,1750,1750,,,221544,0.41320644269199996,0,1,149,"Fell, Charles,",The lives of saints,bio
nnc1.cu09367225,1785,1785,1785,1785,,,166203,0.382688162918,0,1,149,"Campbell, John,",Biographia nautica,bio
yale.39002008238660,1761,1761,1761,1761,,,97558,0.402151529598,0,1,149,"Scott, Sarah,","The history of Gustavus Ericson [i.e. Gustavus Vasa], King of Sweden",bio
njp.32101037021548,1777,1777,1777,1777,,,33452,0.589900978745,1,1,146,"Pratt,",Liberal opinions,fic
nyp.33433082297064,1799,1799,1799,1799,,,33581,0.654801134463,1,1,149,"Salzmann, Christian Gotthilf,","Elements of morality, for the use of children;",fic
mdp.39015031385936,1774,1774,1774,1774,,,65462,0.554534049954,1,1,149,"Graves, Richard,",The spiritual Quixote,fic
njp.32101073818450,1776,1776,1776,1776,,,116232,0.39652424889,0,1,149,anonymous16,The British Plutarch,bio
mdp.39015078562280,1783,1783,1783,1783,,,172179,0.588367052563,1,1,149,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man",fic
nyp.33433074930292,1771,1771,1771,1771,,,30215,0.586654809874,1,1,149,"Bridges, Thomas,",The adventures of a bank-note,fic
njp.32101037021019,1766,1766,1766,1766,,,20978,0.5181859630110001,1,1,149,"Pennington, Sarah,",Letters on different subjects,fic
nyp.33433082382080,1783,1783,1783,1783,,,170114,0.573342436785,0,1,149,"Rousseau, Jean-Jacques,",The confessions of J.J. Rousseau ;,bio
