volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
11472,1935,1935,1874,1935,f,us,11.0898113802079,0.335600649951,0,1,"Montgomery, L. M.",Mistress Pat,chirandom | teamblack
11519,1937,1937,1904,1937,f,uk,11.69800155371878,0.528298200977,1,1,"Allingham, Margery,",Dancers in mourning,chimyst | teamred | chirandom | cozy
11664,1940,1940,1899,1940,m,uk,10.92357914961354,0.471449775749,0,1,"Shute, Nevil,",Landfall,chirandom | teamblack
11675,1941,1941,1890,1941,f,uk,11.379108481283465,0.547450607541,1,1,"Christie, Agatha,",N or M?,chimyst | chirandom | teamblack | cozy
11681,1941,1941,1902,1941,f,uk,15.92087977734285,0.527692020189,0,1,"Heyer, Georgette,",Faro's daughter,teamred | chirandom
11703,1942,1942,1890,1942,f,uk,11.215346025098112,0.534385686651,1,1,"Christie, Agatha,",Five little pigs,chimyst | stew | chirandom | teamblack | cozy
11709,1942,1942,1895,1942,f,nz,12.476617804888825,0.635210998023,1,1,"Marsh, Ngaio,",A man lay dead,chimyst | chirandom | teamblack | cozy
11724,1943,1943,1905,1943,m,uk,14.253092339660487,0.374125859048,0,1,"Green, Henry,",Caught,chirandom | teamblack
11730,1943,1943,1895,1943,f,nz,11.913987057889482,0.552058975291,1,1,"Marsh, Ngaio,",Colour scheme,chimyst | teamred | chirandom | cozy
11877,1949,1949,1890,1949,f,uk,11.2719937725816,0.559017070543,1,1,"Christie, Agatha,",Crooked house,chimyst | teamred | chirandom | cozy
11896,1949,1949,1878,1949,f,uk,11.841217100817135,0.533482566532,0,1,"Wentworth, Patricia,",The Catherine-wheel,teamred | chirandom
20620,1965,1965,0,1965,m,guyana,12.394191703600992,0.404677396584,0,1,"Braithwaite, E. R.  (Edwa",Choice of straws,chirandom | teamblack
23468,1952,1952,1904,1952,f,uk,12.026879688316466,0.481687478412,1,1,"Allingham, Margery,",The tiger in the smoke,chimyst | teamred | cozy
23474,1953,1953,1900,1953,f,uk,13.028589674640996,0.341484939926,0,1,"Goudge, Elizabeth,",The heart of the family,teamred | chirandom
23516,1965,1965,1904,1965,f,uk,11.06937172121497,0.526181509433,1,1,"Allingham, Margery,",The mind readers,chimyst | stew | teamblack | cozy
4463,1920,1920,1868,1920,f,us,14.019732177901702,0.380917453159,0,1,"Martin, Helen Reimensnyder,",The schoolmaster of Hessville,teamred | chirandom
nyp.33433074970710,1920,1920,1890,1920,f,uk,12.75417390767824,0.631414150786,1,1,"Christie, Agatha,",The mysterious affair at ,teamblack | det100 | cozy
